employee_id,age,gender,department_id,job_role_id,education_id,experience_years,monthly_income,salary_hike_percent,work_hours_per_week,overtime,remote_work,business_travel,distance_from_home,job_satisfaction,environment_satisfaction,relationship_satisfaction,work_life_balance,training_hours,projects_last_year,performance_rating,promotion_last_5_years,manager_rating,team_size,company_tenure,stock_option_level,marital_status,dependents,absences_last_year,health_score,stress_level,engagement_score,skill_score,ai_tool_usage,certification_count,job_level,bonus,years_in_current_role,years_with_manager,attrition,age_group,income_band,tenure_group,high_risk_segment
48431,54,Female,4,1,1,21,168298,18,33,No,Yes,Rarely,14,5,4,2,1,115,2,5,Yes,1,10,1,2,Married,4,17,78,23,13,73,Medium,6,1,17694,15,12,0,50-60,Upper-Mid,0-5 yrs,Low Risk
48432,39,Male,2,5,2,2,139429,19,51,No,Yes,Never,23,5,1,4,3,86,10,4,Yes,5,21,22,0,Married,5,9,61,15,57,74,High,5,6,33011,16,1,0,30-39,Upper-Mid,21-30 yrs,Low Risk
48433,31,Female,1,3,3,20,105940,27,51,Yes,Yes,Rarely,9,3,5,4,4,59,9,3,No,2,21,25,3,Single,0,26,50,50,99,99,Low,5,4,8250,12,18,0,30-39,Lower-Mid,21-30 yrs,Low Risk
48434,31,Male,2,3,2,26,187315,29,70,Yes,No,Rarely,13,3,1,5,2,42,2,1,No,2,10,28,1,Single,1,6,83,49,86,4,Medium,10,6,8494,1,16,0,30-39,High,21-30 yrs,Low Risk
48435,55,Male,1,5,3,15,120233,29,32,Yes,No,Frequently,24,3,3,4,1,35,7,5,Yes,2,23,0,3,Single,3,6,78,21,50,53,Low,12,4,46130,3,11,0,50-60,Lower-Mid,0-5 yrs,Low Risk
48436,59,Male,3,3,1,14,180558,3,40,Yes,Yes,Frequently,38,3,3,2,2,115,1,4,Yes,1,19,29,3,Single,5,5,55,70,22,50,High,15,3,5343,12,0,0,50-60,High,21-30 yrs,Low Risk
48437,32,Male,6,3,2,4,95231,11,54,Yes,No,Never,10,2,4,5,2,104,1,2,No,2,3,21,2,Married,4,9,89,59,3,90,Medium,10,3,27182,0,16,0,30-39,Lower-Mid,21-30 yrs,High Risk
48438,43,Female,3,6,2,28,74569,25,35,No,No,Rarely,48,3,4,5,4,26,8,4,No,3,13,18,1,Single,5,19,57,55,54,85,Medium,11,2,34123,7,4,0,40-49,Lower-Mid,11-20 yrs,Low Risk
48439,53,Male,5,1,1,32,84842,30,70,No,No,Frequently,45,3,2,1,3,17,5,3,No,3,6,12,2,Married,0,14,88,97,52,51,Medium,11,6,24330,17,8,0,50-60,Lower-Mid,11-20 yrs,Low Risk
48440,49,Female,5,5,2,18,78502,30,69,No,Yes,Frequently,7,4,5,4,3,8,5,5,No,1,3,21,0,Single,2,18,100,43,79,89,Medium,2,7,41172,13,12,0,40-49,Lower-Mid,21-30 yrs,Low Risk
48441,37,Female,4,2,3,31,82522,22,58,No,No,Never,47,5,3,5,3,63,5,4,Yes,1,20,3,1,Single,3,13,76,51,93,33,Low,6,2,19651,1,3,0,30-39,Lower-Mid,0-5 yrs,Low Risk
48442,58,Female,5,2,3,35,217118,27,44,No,No,Frequently,14,3,2,5,3,120,6,2,No,2,23,28,2,Married,0,9,67,88,95,4,High,15,6,44048,14,6,0,50-60,High,21-30 yrs,Low Risk
48443,32,Male,6,5,1,12,201889,29,58,No,Yes,Never,46,3,2,1,3,89,15,4,Yes,3,10,10,1,Married,2,29,58,49,43,82,High,15,3,13030,15,3,0,30-39,High,6-10 yrs,Low Risk
48444,26,Male,3,4,1,24,151843,30,45,Yes,Yes,Never,16,2,2,5,4,94,9,1,No,3,17,1,1,Married,2,3,71,63,31,36,Medium,10,4,43582,15,17,0,20-29,Upper-Mid,0-5 yrs,High Risk
48445,32,Male,4,1,3,20,80369,11,42,Yes,Yes,Frequently,17,3,5,2,4,83,4,4,No,4,24,7,1,Single,5,21,49,41,34,31,Low,6,2,36734,9,17,0,30-39,Lower-Mid,6-10 yrs,Low Risk
48446,30,Female,2,2,1,20,149791,5,55,No,Yes,Frequently,38,3,1,1,3,25,15,1,Yes,5,17,20,0,Married,3,15,81,91,95,22,High,9,7,47719,9,19,0,30-39,Upper-Mid,11-20 yrs,Low Risk
48447,32,Female,3,2,1,10,102203,7,42,Yes,No,Rarely,45,4,3,1,1,27,7,5,No,2,4,1,1,Single,0,26,87,40,46,83,Low,11,1,34392,8,11,0,30-39,Lower-Mid,0-5 yrs,Low Risk
48448,32,Female,1,3,1,25,214784,26,54,No,No,Rarely,18,2,5,4,5,43,5,1,No,5,15,29,0,Single,3,28,66,15,23,5,Medium,14,5,1426,9,3,0,30-39,High,21-30 yrs,Low Risk
48449,35,Male,5,4,2,1,101475,1,37,No,Yes,Rarely,9,4,3,1,3,35,9,1,No,3,18,24,2,Single,5,3,99,20,3,99,High,0,4,23179,0,0,0,30-39,Lower-Mid,21-30 yrs,Low Risk
48450,33,Male,4,6,1,22,63423,25,59,No,No,Never,32,5,5,2,2,50,15,5,Yes,1,23,15,2,Married,0,9,44,92,32,27,High,0,5,10918,8,16,0,30-39,Low,11-20 yrs,Low Risk
48451,21,Female,5,6,1,7,114615,17,69,Yes,Yes,Rarely,46,3,3,3,2,33,7,5,No,2,19,0,2,Married,5,25,75,1,26,61,Medium,14,2,45908,8,10,0,20-29,Lower-Mid,0-5 yrs,Low Risk
48452,38,Male,3,2,2,5,152180,8,32,No,No,Never,35,5,1,1,5,67,3,2,No,4,19,18,3,Single,0,5,96,79,53,11,High,12,5,22810,19,2,0,30-39,Upper-Mid,11-20 yrs,Low Risk
48453,47,Female,1,3,3,22,92297,18,70,No,Yes,Rarely,9,1,2,3,4,72,8,1,No,4,11,14,1,Single,2,19,58,69,90,90,Medium,14,6,47658,20,0,0,40-49,Lower-Mid,11-20 yrs,Low Risk
48454,44,Female,2,6,3,21,116656,15,59,No,No,Never,8,3,2,1,5,79,11,4,No,5,6,28,2,Married,4,12,66,57,20,92,High,10,2,2386,7,19,0,40-49,Lower-Mid,21-30 yrs,Low Risk
48455,44,Female,6,6,3,1,159160,5,47,Yes,No,Frequently,46,4,2,4,2,12,7,5,Yes,2,16,27,1,Single,4,12,87,83,28,90,High,11,3,6115,15,5,0,40-49,Upper-Mid,21-30 yrs,Low Risk
48456,58,Male,1,1,1,1,40133,0,64,Yes,Yes,Frequently,18,4,2,2,2,9,15,5,Yes,3,12,8,1,Married,3,1,44,15,50,64,High,12,6,9709,14,1,0,50-60,Low,6-10 yrs,Low Risk
48457,33,Female,4,2,2,31,192194,0,52,Yes,No,Never,47,5,2,2,1,34,1,4,No,2,18,30,0,Single,2,1,41,80,96,61,Medium,6,5,36864,15,11,0,30-39,High,21-30 yrs,Low Risk
48458,25,Male,1,6,3,31,187797,21,54,No,Yes,Never,47,3,4,2,5,84,7,1,No,4,6,0,0,Married,0,2,63,6,5,30,High,11,2,27769,13,10,0,20-29,High,0-5 yrs,Low Risk
48459,60,Female,6,3,3,21,157276,1,48,Yes,No,Rarely,48,4,1,1,2,27,10,2,No,2,22,20,3,Single,1,2,86,24,100,74,Medium,12,7,15201,8,19,0,50-60,Upper-Mid,11-20 yrs,Low Risk
48460,60,Female,3,6,3,25,140272,19,51,No,Yes,Rarely,26,5,3,3,4,75,10,3,No,2,23,2,3,Married,4,22,78,57,66,79,Low,1,1,17081,18,2,0,50-60,Upper-Mid,0-5 yrs,Low Risk
48461,60,Female,3,2,3,34,164578,6,49,No,Yes,Never,18,4,4,4,5,69,15,2,Yes,3,10,0,2,Married,4,8,85,75,72,16,Medium,7,6,8462,18,5,0,50-60,Upper-Mid,0-5 yrs,Low Risk
48462,43,Male,3,6,2,22,182013,2,44,Yes,No,Rarely,24,3,5,4,2,107,5,3,Yes,4,7,4,0,Married,1,10,97,37,82,15,Low,0,1,32477,6,7,0,40-49,High,0-5 yrs,Low Risk
48463,22,Male,3,1,3,0,131557,24,54,No,Yes,Frequently,22,5,4,5,1,101,14,4,Yes,5,14,26,3,Married,4,13,64,3,38,13,Medium,13,1,16979,2,19,0,20-29,Upper-Mid,21-30 yrs,Low Risk
48464,56,Male,3,5,3,23,134687,17,53,Yes,Yes,Rarely,33,5,4,4,5,69,6,1,Yes,4,6,3,3,Married,0,28,99,76,38,14,High,12,5,78,5,10,0,50-60,Upper-Mid,0-5 yrs,Low Risk
48465,44,Female,6,6,2,24,189722,18,63,No,No,Never,26,2,2,4,4,101,13,3,No,3,14,12,0,Married,1,17,73,37,97,90,Medium,14,3,12631,17,17,0,40-49,High,11-20 yrs,Low Risk
48466,56,Male,1,5,1,31,56950,27,50,No,No,Frequently,30,1,4,1,3,102,6,2,Yes,5,9,2,3,Married,5,13,51,20,95,74,Low,15,2,25360,5,16,0,50-60,Low,0-5 yrs,Low Risk
48467,23,Female,6,1,3,17,78331,4,61,No,No,Frequently,37,1,5,5,3,4,7,4,Yes,4,21,23,0,Single,1,20,74,87,1,22,Medium,10,3,37867,10,6,0,20-29,Lower-Mid,21-30 yrs,Low Risk
48468,38,Female,6,1,1,16,95920,24,37,Yes,Yes,Never,42,5,3,3,1,75,6,3,Yes,3,25,17,3,Single,2,26,63,87,44,71,Low,1,1,27595,17,0,0,30-39,Lower-Mid,11-20 yrs,Low Risk
48469,22,Male,5,5,1,35,170241,23,43,No,No,Frequently,31,1,2,5,4,114,14,2,Yes,5,11,14,0,Single,2,20,88,12,1,54,High,1,6,6491,11,3,0,20-29,Upper-Mid,11-20 yrs,Low Risk
48470,52,Male,6,2,2,2,30419,13,51,No,No,Never,24,5,2,4,1,31,7,3,Yes,2,25,29,0,Single,4,15,54,72,9,90,Low,8,2,13458,11,19,0,50-60,Low,21-30 yrs,Low Risk
48471,32,Female,5,3,3,25,207571,18,42,No,Yes,Never,48,2,5,1,3,99,9,1,No,2,4,7,0,Single,4,7,87,18,37,24,Low,9,1,45988,0,10,0,30-39,High,6-10 yrs,Low Risk
48472,39,Female,4,4,3,3,30117,7,58,No,No,Rarely,29,2,5,4,5,72,9,3,No,5,6,12,3,Single,4,6,83,96,57,12,Low,15,5,49037,6,2,0,30-39,Low,11-20 yrs,Low Risk
48473,25,Male,4,1,3,0,180264,24,48,No,Yes,Rarely,2,2,1,4,1,54,5,1,No,4,9,24,2,Married,5,28,84,67,71,33,High,4,5,32328,16,5,0,20-29,High,21-30 yrs,Low Risk
48474,27,Female,2,2,3,9,134258,24,32,Yes,No,Frequently,28,3,5,5,4,21,13,5,Yes,1,2,6,1,Single,4,13,72,10,81,27,High,13,4,21917,14,19,0,20-29,Upper-Mid,6-10 yrs,Low Risk
48475,43,Male,2,1,3,11,48545,7,65,No,No,Frequently,25,3,3,3,4,101,1,4,Yes,5,8,25,1,Single,0,23,78,44,93,1,Low,5,2,24637,15,17,0,40-49,Low,21-30 yrs,Low Risk
48476,52,Male,4,2,2,15,33317,1,66,Yes,No,Rarely,10,4,5,5,4,17,7,5,No,3,3,14,2,Married,5,28,80,77,92,65,High,15,6,5164,18,6,0,50-60,Low,11-20 yrs,Low Risk
48477,41,Female,3,5,1,8,27325,18,53,No,Yes,Rarely,49,3,4,4,1,41,15,3,Yes,2,8,26,2,Single,5,30,77,32,9,80,Medium,10,4,13043,12,20,0,40-49,Low,21-30 yrs,Low Risk
48478,55,Female,4,2,2,25,58815,18,67,Yes,No,Frequently,5,3,5,3,1,77,12,2,Yes,4,10,1,3,Married,3,20,70,66,92,57,Low,12,3,37937,9,5,0,50-60,Low,0-5 yrs,Low Risk
48479,40,Female,4,6,2,21,131729,11,54,No,No,Rarely,43,2,5,3,4,115,1,3,No,1,10,29,1,Married,1,16,58,89,94,38,Medium,5,1,28214,19,1,0,40-49,Upper-Mid,21-30 yrs,Low Risk
48480,55,Female,6,6,2,1,27363,13,51,No,No,Rarely,6,3,1,2,1,55,13,2,No,3,11,1,1,Married,5,6,70,39,38,90,Medium,5,1,34400,9,6,0,50-60,Low,0-5 yrs,Low Risk
48481,35,Female,5,6,3,8,158578,28,67,No,No,Never,49,1,1,2,2,46,6,2,No,1,15,4,3,Married,4,13,87,7,68,65,Medium,6,2,19293,7,14,0,30-39,Upper-Mid,0-5 yrs,Low Risk
48482,39,Female,1,6,1,13,43268,12,37,Yes,No,Frequently,1,1,3,4,1,104,5,2,No,5,15,10,0,Married,1,0,45,96,28,64,Medium,0,4,24373,20,8,1,30-39,Low,6-10 yrs,High Risk
48483,57,Female,6,6,3,8,204179,0,39,No,No,Frequently,20,2,2,5,3,100,3,3,Yes,5,6,17,2,Married,1,5,43,68,28,64,High,12,3,14676,4,19,0,50-60,High,11-20 yrs,Low Risk
48484,26,Female,5,2,3,16,158174,9,35,Yes,No,Rarely,8,2,5,1,1,73,12,3,Yes,4,14,0,3,Single,4,13,83,33,45,68,Low,11,3,26556,1,5,0,20-29,Upper-Mid,0-5 yrs,High Risk
48485,47,Female,5,2,3,13,158408,24,51,Yes,Yes,Never,2,2,1,4,1,18,3,1,No,4,3,29,2,Single,3,22,96,52,69,4,Medium,11,3,40731,16,13,0,40-49,Upper-Mid,21-30 yrs,High Risk
48486,42,Female,3,2,3,35,91535,30,67,No,Yes,Never,17,5,2,2,4,35,2,2,No,1,15,4,1,Married,5,18,74,100,91,49,High,13,5,30437,15,1,0,40-49,Lower-Mid,0-5 yrs,Low Risk
48487,57,Female,6,2,1,27,55177,21,54,No,No,Never,38,5,3,3,5,24,13,3,No,5,6,7,1,Single,0,20,76,8,44,43,Medium,7,6,22250,11,15,0,50-60,Low,6-10 yrs,Low Risk
48488,23,Male,6,3,3,13,115313,1,44,No,No,Frequently,13,4,2,1,4,4,6,1,Yes,3,22,21,3,Single,3,2,94,29,94,85,Low,15,6,48162,6,6,0,20-29,Lower-Mid,21-30 yrs,Low Risk
48489,43,Male,4,3,2,11,165636,19,41,Yes,No,Never,24,3,1,1,3,110,1,1,No,3,23,16,0,Single,3,20,70,11,87,36,High,1,2,46863,7,15,0,40-49,Upper-Mid,11-20 yrs,Low Risk
48490,50,Male,4,1,3,10,219852,7,56,No,Yes,Frequently,27,3,2,2,4,84,15,3,Yes,1,17,3,3,Single,4,26,96,35,82,62,High,10,4,36243,11,13,0,50-60,High,0-5 yrs,Low Risk
48491,34,Female,6,6,2,5,123451,12,57,No,No,Frequently,35,3,2,2,2,31,14,3,No,4,3,21,0,Married,2,0,40,19,61,17,High,7,2,3984,18,4,0,30-39,Upper-Mid,21-30 yrs,Low Risk
48492,24,Male,2,2,2,28,158517,5,54,Yes,Yes,Frequently,10,4,2,3,1,93,2,5,No,1,18,18,0,Single,3,0,99,79,26,24,Low,9,5,21734,9,13,0,20-29,Upper-Mid,11-20 yrs,Low Risk
48493,58,Female,3,3,2,21,33891,7,50,Yes,Yes,Never,44,3,5,3,3,86,11,3,Yes,3,18,26,1,Married,0,21,54,13,19,77,Medium,4,4,43568,16,11,0,50-60,Low,21-30 yrs,Low Risk
48494,38,Male,2,4,1,4,137681,22,55,No,Yes,Never,33,4,5,1,4,85,14,1,No,1,25,18,2,Married,2,3,53,31,77,62,High,7,3,9171,9,10,0,30-39,Upper-Mid,11-20 yrs,Low Risk
48495,23,Female,3,5,3,3,52038,20,62,Yes,Yes,Never,44,2,5,3,3,32,11,3,Yes,1,22,14,1,Single,5,30,40,91,98,83,Medium,2,6,2770,15,16,1,20-29,Low,11-20 yrs,High Risk
48496,32,Female,5,3,3,9,40621,9,31,Yes,No,Rarely,28,1,5,5,4,70,4,4,Yes,4,15,15,1,Single,5,14,66,12,84,27,Medium,8,7,11350,14,16,0,30-39,Low,11-20 yrs,High Risk
48497,49,Female,1,1,3,21,85817,4,35,Yes,No,Never,47,1,1,5,5,105,6,3,No,2,7,28,3,Single,2,0,94,96,22,63,Low,13,5,25081,17,0,1,40-49,Lower-Mid,21-30 yrs,High Risk
48498,48,Female,4,3,3,15,62675,24,46,Yes,Yes,Frequently,39,3,5,1,3,71,10,1,Yes,2,17,24,0,Single,4,12,56,13,67,2,Medium,1,2,16459,15,6,0,40-49,Low,21-30 yrs,Low Risk
48499,29,Female,1,3,3,6,35044,18,53,No,Yes,Frequently,33,1,2,2,3,42,4,1,No,3,18,13,0,Single,0,5,64,92,85,35,Medium,9,1,1339,4,16,0,20-29,Low,11-20 yrs,Low Risk
48500,49,Male,5,6,1,28,193937,7,56,No,No,Frequently,46,4,5,5,2,104,6,4,Yes,3,16,24,0,Single,4,3,58,8,13,85,Low,3,6,31812,13,15,0,40-49,High,21-30 yrs,Low Risk
48501,28,Male,5,3,3,24,103586,29,68,No,Yes,Never,39,3,5,4,5,40,2,2,No,1,8,6,0,Married,5,2,65,61,91,98,Low,2,5,19907,8,18,0,20-29,Lower-Mid,6-10 yrs,Low Risk
48502,57,Female,3,2,1,16,101719,10,52,Yes,Yes,Frequently,48,3,1,4,3,7,3,4,Yes,2,21,27,1,Married,3,10,42,76,43,20,Medium,10,2,45089,5,20,0,50-60,Lower-Mid,21-30 yrs,Low Risk
48503,54,Female,2,3,2,12,76474,25,65,Yes,No,Rarely,48,5,4,5,1,69,6,5,No,5,10,10,2,Single,3,29,77,56,11,77,Low,3,5,6917,4,6,0,50-60,Lower-Mid,6-10 yrs,Low Risk
48504,60,Male,2,3,3,14,131362,16,68,No,Yes,Never,39,3,2,3,2,87,9,5,Yes,4,16,10,0,Married,0,27,61,96,90,7,High,13,3,6051,20,19,0,50-60,Upper-Mid,6-10 yrs,Low Risk
48505,43,Male,2,6,2,32,171181,1,69,No,Yes,Rarely,46,2,3,4,2,117,13,3,No,3,10,22,0,Married,5,25,98,61,49,30,High,6,6,28419,16,3,0,40-49,High,21-30 yrs,Low Risk
48506,56,Male,6,5,1,9,181378,5,60,No,Yes,Rarely,30,2,2,2,1,78,5,5,Yes,4,2,29,0,Married,2,1,56,74,26,7,Medium,7,5,4027,11,4,0,50-60,High,21-30 yrs,Low Risk
48507,50,Female,4,2,3,25,75339,18,44,Yes,No,Frequently,8,1,2,4,1,50,15,1,No,4,20,6,2,Married,4,17,61,3,99,68,Low,8,2,46884,8,1,0,50-60,Lower-Mid,6-10 yrs,High Risk
48508,48,Female,5,2,2,33,59241,15,59,No,No,Frequently,20,5,1,2,5,80,11,1,Yes,2,25,29,3,Married,4,5,99,50,4,82,High,2,1,41041,16,5,0,40-49,Low,21-30 yrs,Low Risk
48509,45,Male,3,2,3,19,114225,8,64,No,No,Never,44,5,5,2,1,111,15,3,Yes,3,19,28,3,Single,3,17,61,4,60,53,Low,6,4,44994,9,19,0,40-49,Lower-Mid,21-30 yrs,Low Risk
48510,45,Male,5,4,3,12,124858,18,50,No,Yes,Rarely,45,4,2,3,5,114,11,5,Yes,5,10,10,1,Married,0,16,88,69,79,65,Low,3,3,2176,15,12,0,40-49,Upper-Mid,6-10 yrs,Low Risk
48511,52,Male,1,5,2,25,71658,7,51,No,Yes,Never,45,5,1,3,4,61,11,5,Yes,2,14,24,3,Single,0,24,60,19,48,84,Low,7,2,8231,12,6,0,50-60,Low,21-30 yrs,Low Risk
48512,26,Male,3,3,1,9,165288,8,30,No,Yes,Rarely,42,3,5,4,1,8,14,4,No,4,19,23,3,Married,2,10,53,6,28,7,High,6,7,48871,6,9,0,20-29,Upper-Mid,21-30 yrs,Low Risk
48513,33,Female,1,1,1,0,123613,4,60,No,Yes,Never,4,2,2,4,5,75,12,3,No,5,18,23,2,Married,0,18,95,31,32,73,High,11,4,10389,1,20,0,30-39,Upper-Mid,21-30 yrs,Low Risk
48514,28,Male,1,2,3,12,162292,0,49,No,No,Rarely,20,1,5,2,3,59,15,4,No,1,15,18,0,Single,4,15,76,42,83,37,Medium,3,7,351,20,8,0,20-29,Upper-Mid,11-20 yrs,Low Risk
48515,44,Female,4,6,1,3,167232,25,32,Yes,Yes,Rarely,24,4,1,2,4,68,12,5,Yes,4,11,23,1,Married,2,0,94,5,72,52,Medium,1,5,27774,2,14,0,40-49,Upper-Mid,21-30 yrs,Low Risk
48516,40,Female,2,6,2,15,134043,28,64,Yes,Yes,Never,23,5,4,3,2,112,13,1,No,1,22,6,1,Married,0,12,99,83,74,32,Low,13,3,40173,4,14,0,40-49,Upper-Mid,6-10 yrs,Low Risk
48517,32,Male,4,6,1,2,100083,18,58,No,Yes,Rarely,18,3,2,4,5,17,15,5,Yes,3,6,20,1,Single,4,10,58,61,26,26,Medium,9,1,37078,18,2,0,30-39,Lower-Mid,11-20 yrs,Low Risk
48518,47,Female,2,2,2,6,109461,13,54,No,No,Rarely,42,2,4,3,4,37,4,5,Yes,4,16,11,2,Married,0,4,49,65,93,93,High,7,3,18980,12,13,0,40-49,Lower-Mid,11-20 yrs,Low Risk
48519,25,Male,2,1,2,16,89864,7,58,Yes,No,Rarely,26,2,3,3,5,19,13,2,No,1,6,7,0,Married,0,6,48,66,21,23,Low,14,1,36044,16,20,0,20-29,Lower-Mid,6-10 yrs,High Risk
48520,57,Female,2,6,3,28,47366,20,43,Yes,Yes,Never,41,5,3,5,3,65,3,5,No,5,20,22,2,Single,1,7,52,6,74,33,High,13,1,46763,12,6,0,50-60,Low,21-30 yrs,Low Risk
48521,29,Female,2,5,3,34,120646,30,30,No,Yes,Frequently,18,4,3,1,1,73,14,1,No,3,7,7,1,Single,5,28,80,89,84,67,Medium,5,6,18674,14,2,0,20-29,Lower-Mid,6-10 yrs,Low Risk
48522,41,Male,4,4,1,17,152135,4,45,No,Yes,Rarely,40,1,3,3,3,78,1,3,Yes,4,18,25,1,Married,1,20,91,51,74,99,Medium,10,6,48458,17,13,0,40-49,Upper-Mid,21-30 yrs,Low Risk
48523,55,Male,3,3,1,21,121837,26,53,Yes,No,Rarely,23,3,2,1,3,53,6,4,Yes,1,19,10,3,Married,4,12,70,51,76,86,High,12,5,5108,13,13,0,50-60,Lower-Mid,6-10 yrs,Low Risk
48524,21,Female,6,4,3,35,192903,1,57,No,No,Never,31,2,4,5,5,67,4,1,No,3,3,21,2,Married,3,28,98,82,43,55,Low,7,1,21610,12,0,0,20-29,High,21-30 yrs,Low Risk
48525,22,Female,4,2,1,23,65845,5,48,Yes,Yes,Frequently,9,1,5,4,2,43,1,3,No,2,24,30,1,Single,5,21,70,63,47,29,Low,9,1,33285,12,6,0,20-29,Low,21-30 yrs,High Risk
48526,52,Female,5,4,3,22,126266,27,42,Yes,Yes,Never,45,3,4,2,5,95,14,2,Yes,5,20,26,3,Single,3,6,67,29,53,64,Medium,15,4,31430,19,12,0,50-60,Upper-Mid,21-30 yrs,Low Risk
48527,57,Female,3,6,1,32,192566,21,58,No,Yes,Rarely,13,1,3,2,1,21,2,4,No,5,8,23,1,Single,0,30,92,63,3,42,Medium,14,5,21932,5,6,0,50-60,High,21-30 yrs,Low Risk
48528,49,Male,6,6,3,16,55735,17,51,No,No,Frequently,3,3,5,1,4,36,1,4,Yes,3,13,27,3,Single,3,13,44,39,70,36,Low,13,4,38886,9,10,0,40-49,Low,21-30 yrs,Low Risk
48529,36,Female,3,5,3,1,130428,6,47,Yes,Yes,Never,34,3,4,3,2,98,8,4,Yes,3,22,12,1,Married,2,19,84,17,25,100,High,13,5,5040,1,14,0,30-39,Upper-Mid,11-20 yrs,Low Risk
48530,29,Female,2,4,3,20,151661,21,50,Yes,Yes,Frequently,36,1,2,3,3,53,4,5,Yes,5,18,24,1,Married,1,9,52,37,17,61,High,7,2,22102,10,6,0,20-29,Upper-Mid,21-30 yrs,High Risk
48531,51,Female,3,6,3,17,105342,11,35,Yes,Yes,Never,7,4,3,1,5,51,9,5,No,5,21,19,1,Married,1,28,77,24,66,86,Medium,15,6,240,8,18,0,50-60,Lower-Mid,11-20 yrs,Low Risk
48532,44,Male,3,4,1,0,216946,24,59,No,Yes,Frequently,21,2,2,1,5,114,2,2,Yes,3,5,16,3,Married,1,13,40,94,100,10,High,13,3,34680,13,2,0,40-49,High,11-20 yrs,Low Risk
48533,33,Female,1,4,2,5,100439,30,61,No,Yes,Never,16,2,4,4,3,111,4,5,No,1,21,19,3,Married,1,24,88,87,58,28,Low,15,6,25554,3,5,0,30-39,Lower-Mid,11-20 yrs,Low Risk
48534,58,Male,5,3,2,16,179686,19,50,No,No,Rarely,26,3,3,5,5,24,2,5,No,1,2,29,3,Single,5,5,48,66,63,75,High,2,7,32063,18,4,0,50-60,High,21-30 yrs,Low Risk
48535,30,Male,4,6,1,21,181468,30,44,No,Yes,Frequently,37,3,5,2,1,61,6,5,No,5,22,6,2,Single,4,15,68,42,78,12,High,4,1,39045,18,1,0,30-39,High,6-10 yrs,Low Risk
48536,57,Female,1,5,3,13,35701,7,35,No,Yes,Never,50,3,1,2,1,60,3,1,Yes,2,19,27,3,Single,5,23,87,54,41,49,High,11,1,16832,0,18,0,50-60,Low,21-30 yrs,Low Risk
48537,23,Female,4,3,1,10,41562,23,66,No,No,Frequently,2,2,5,5,2,35,4,2,No,3,15,25,1,Married,1,15,51,66,41,87,Medium,1,5,40612,0,12,0,20-29,Low,21-30 yrs,Low Risk
48538,48,Male,4,1,3,31,176591,17,35,Yes,No,Frequently,40,4,1,2,3,16,3,3,No,5,15,8,1,Single,0,0,77,71,32,95,Medium,9,3,32064,17,15,0,40-49,High,6-10 yrs,Low Risk
48539,23,Female,6,3,3,16,143544,24,61,Yes,Yes,Frequently,39,2,4,2,3,87,1,4,No,5,5,21,1,Single,0,25,59,79,53,84,Low,8,6,24187,5,4,1,20-29,Upper-Mid,21-30 yrs,High Risk
48540,34,Male,6,3,3,3,187106,10,58,No,Yes,Rarely,9,4,1,3,4,13,12,2,No,3,3,24,1,Married,1,1,73,84,54,10,High,10,7,20345,5,3,0,30-39,High,21-30 yrs,Low Risk
48541,27,Male,3,2,3,20,115538,4,48,Yes,No,Rarely,9,2,3,3,3,31,14,1,Yes,5,8,27,3,Single,1,26,99,16,71,58,High,10,6,3046,13,10,0,20-29,Lower-Mid,21-30 yrs,High Risk
48542,42,Female,2,2,3,16,75710,19,44,No,Yes,Rarely,12,1,4,3,2,97,9,3,No,4,24,9,2,Single,5,30,74,60,8,33,High,4,3,1468,16,9,0,40-49,Lower-Mid,6-10 yrs,Low Risk
48543,46,Female,2,5,1,27,36916,0,68,No,No,Rarely,1,5,4,5,3,80,7,1,Yes,2,12,15,2,Married,4,23,97,81,20,91,Medium,0,1,7696,7,13,0,40-49,Low,11-20 yrs,Low Risk
48544,44,Female,5,6,1,30,125239,18,51,Yes,Yes,Rarely,44,5,5,1,2,26,13,5,Yes,5,8,12,0,Single,1,5,78,93,81,81,Low,12,2,28988,14,18,0,40-49,Upper-Mid,11-20 yrs,Low Risk
48545,24,Female,2,2,1,31,32272,9,53,Yes,Yes,Rarely,46,5,2,2,3,112,1,1,Yes,3,14,5,3,Married,3,3,87,97,12,13,Low,8,6,46793,14,1,0,20-29,Low,0-5 yrs,Low Risk
48546,50,Male,4,5,1,9,128289,12,35,No,No,Never,20,4,5,5,1,70,4,2,No,5,23,7,2,Married,4,2,87,92,70,39,Medium,10,4,11924,2,2,0,50-60,Upper-Mid,6-10 yrs,Low Risk
48547,44,Male,1,3,1,33,128246,10,40,No,No,Rarely,21,4,5,3,1,91,10,2,Yes,1,19,11,2,Married,1,4,62,89,29,36,High,11,4,15323,13,1,0,40-49,Upper-Mid,11-20 yrs,Low Risk
48548,55,Female,4,2,2,5,129834,2,38,No,Yes,Rarely,35,4,1,3,4,116,11,5,No,5,6,17,1,Single,3,8,100,74,40,90,Medium,10,6,6573,6,18,0,50-60,Upper-Mid,11-20 yrs,Low Risk
48549,48,Male,6,5,3,19,149064,8,44,Yes,Yes,Frequently,46,1,5,5,1,12,4,2,No,2,11,28,3,Single,4,29,63,7,59,56,High,2,6,21289,17,9,0,40-49,Upper-Mid,21-30 yrs,High Risk
